#logMs GSMF_smooth GSMF Integral_GSMF GSMF_original logMhalo logvmax SHAM_logMhalo SHAM_logvmax
        10.8047         -3.2041        -3.22001        -3.20785         -3.2041         12.4579         2.42904         12.4063         2.41422           77
        10.8281        -3.23273        -3.25112        -3.23649        -3.23273         12.4977         2.44043         12.4425         2.42461           78
        10.8516        -3.26322        -3.28401        -3.26635        -3.26322         12.5386         2.45213         12.4796         2.43524           79
         10.875         -3.2953        -3.31871        -3.29749         -3.2953         12.5808         2.46414         12.5174         2.44608           80
        10.8984        -3.32874        -3.35528        -3.32996        -3.32874         12.6241         2.47645         12.5562         2.45715           81
        10.9219        -3.36336         -3.3937        -3.36382        -3.36336         12.6687         2.48909         12.5959         2.46843           82
        10.9453        -3.39931        -3.43396        -3.39913        -3.39931         12.7145         2.50205         12.6364         2.47995           83
        10.9688        -3.43682        -3.47604        -3.43595        -3.43682         12.7616         2.51535         12.6779          2.4917           84
        10.9922        -3.47614        -3.51995        -3.47433        -3.47614         12.8102         2.52901         12.7203         2.50368           85
        11.0156        -3.51749         -3.5657        -3.51436        -3.51749         12.8601         2.54304         12.7636         2.51588           86
        11.0391        -3.56074        -3.61338        -3.55609        -3.56074         12.9117         2.55748         12.8076         2.52829           87
        11.0625        -3.60556        -3.66315        -3.59962        -3.60556         12.9649         2.57236         12.8525         2.54091           88
        11.0859         -3.6516        -3.71524        -3.64503         -3.6516           13.02         2.58772         12.8983         2.55374           89
        11.1094        -3.69852        -3.76999         -3.6924        -3.69852          13.077         2.60362          12.945          2.5668           90
        11.1328        -3.74627        -3.82787        -3.74185        -3.74627         13.1362         2.62008         12.9927         2.58014           91
        11.1562        -3.79516        -3.88942        -3.79349        -3.79516         13.1976         2.63718         13.0417         2.59378           92
        11.1797        -3.84552        -3.95529        -3.84744        -3.84552         13.2616         2.65494         13.0919         2.60777           93
        11.2031        -3.89769         -4.0262        -3.90383        -3.89769         13.3282         2.67341         13.1436         2.62215           94
        11.2266        -3.95213         -4.1029        -3.96279        -3.95213         13.3975         2.69261         13.1969         2.63697           95
          11.25        -4.00966        -4.18619        -4.02448        -4.00966         13.4695         2.71257          13.252         2.65225           96
        11.2734        -4.07117        -4.27684        -4.08903        -4.07117         13.5442         2.73329         13.3088         2.66801           97
        11.2969        -4.13752        -4.37557        -4.15659        -4.13752         13.6216         2.75476         13.3673         2.68424           98
        11.3203        -4.20946        -4.48304        -4.22733        -4.20946         13.7013         2.77693         13.4274         2.70089           99
        11.3438        -4.28687        -4.59982        -4.30139        -4.28687         13.7833         2.79977         13.4887          2.7179          100
        11.3672        -4.36932        -4.72637        -4.37892        -4.36932         13.8671         2.82319         13.5511         2.73521          101
        11.3906        -4.45635        -4.86302        -4.46008        -4.45635         13.9524         2.84712         13.6144         2.75278          102
        11.4141        -4.54757        -5.00998          -4.545        -4.54757         14.0389         2.87146         13.6784         2.77057          103
        11.4375        -4.64302        -5.16737        -4.63382        -4.64302         14.1259         2.89611         13.7431         2.78857          104
        11.4609        -4.74307        -5.33517        -4.72668        -4.74307         14.2131         2.92096         13.8083         2.80675          105
        11.4844        -4.84812         -5.5133        -4.82369        -4.84812         14.3002         2.94591         13.8738         2.82506          106
        11.5078        -4.95855        -5.70163        -4.92498        -4.95855         14.3866         2.97086         13.9393         2.84345          107
        11.5312         -5.0742        -5.89997        -5.03065         -5.0742          14.472         2.99573         14.0047         2.86183          108
        11.5547        -5.19414        -6.10817        -5.14079        -5.19414         14.5562         3.02044         14.0695         2.88014          109
        11.5781        -5.31731        -6.32612        -5.25551        -5.31731         14.6389         3.04494         14.1337         2.89834          110
        11.6016         -5.4427        -6.55381        -5.37488         -5.4427         14.7201         3.06919         14.1974         2.91646          111
         11.625        -5.56991        -6.79137        -5.49898        -5.56991         14.7995         3.09317         14.2607         2.93456          112
        11.6484        -5.70062        -7.03909        -5.62788        -5.70062         14.8773         3.11689         14.3239         2.95272          113
        11.6719        -5.83693        -7.29753        -5.76163        -5.83693         14.9535         3.14034          14.387         2.97098          114
        11.6953        -5.98096        -7.56745        -5.90029        -5.98096         15.0282         3.16357         14.4499         2.98927          115
        11.7188        -6.13422        -7.84993        -6.04391        -6.13422         15.1015         3.18662          14.512         3.00743          116
        11.7422        -6.29402        -8.14633        -6.19252        -6.29402         15.1736         3.20954         14.5725         3.02527          117
        11.7656        -6.45577         -8.4583        -6.34616        -6.45577         15.2446          3.2324         14.6314         3.04272          118
        11.7891        -6.61486        -8.78777        -6.50486        -6.61486         15.3146         3.25533         14.6891          3.0599          119
        11.8125        -6.76719        -9.13691        -6.66865        -6.76719         15.3839         3.27858         14.7468         3.07723          120
        11.8359        -6.91879        -9.50814        -6.83756        -6.91879         15.4524         3.30274         14.8066         3.09532          121
        11.8594        -7.08493        -9.90401        -7.01159        -7.08493         15.5204         3.32998         14.8702         3.11472          122
        11.8828        -7.28126        -10.3272        -7.19078        -7.28126         15.5879         3.37571         14.9381         3.13557          123
        11.9062        -7.52311        -10.7806        -7.37514        -7.52311         15.6548         4.91708         15.0078         3.15719          124
        11.9297        -7.79718        -11.2669        -7.56468        -7.79718         15.7227         5.67909         15.0752         3.17833          125
        11.9531        -8.03696         -11.789        -7.75944        -8.03696         15.7879             5.9         15.1387         3.19842          126
        11.9766        -8.17017        -12.3496        -7.95942        -8.17017         15.8844             5.9         15.2256         3.22627          127
